condition_type,year,setting,condition_id,condition_name,claims,beneficiaries,payment_amount,denominator_beneficiaries,prevalence
primary_diagnosis_ccs,2009,outpatient,92,Otitis media and related conditions,327,324,53970.0,,
primary_diagnosis_ccs,2009,outpatient,210,Systemic lupus erythematosus and connective tissue disorders,267,260,51270.0,,
primary_diagnosis_ccs,2009,outpatient,26,Cancer of cervix,117,108,50690.0,,
primary_diagnosis_ccs,2009,outpatient,111,Other and ill-defined cerebrovascular disease,163,162,49010.0,,
primary_diagnosis_ccs,2009,outpatient,139,Gastroduodenal ulcer (except hemorrhage),124,123,48050.0,,
primary_diagnosis_ccs,2009,outpatient,90,Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease),323,321,45460.0,,
primary_diagnosis_ccs,2009,outpatient,228,Skull and face fractures,85,85,44810.0,,
primary_diagnosis_ccs,2009,outpatient,217,Other congenital anomalies,154,153,43420.0,,
primary_diagnosis_ccs,2009,outpatient,171,Menstrual disorders,160,160,42760.0,,
primary_diagnosis_ccs,2009,outpatient,116,Aortic and peripheral arterial embolism or thrombosis,92,92,42660.0,,
primary_diagnosis_ccs,2009,outpatient,13,Cancer of stomach,108,107,42390.0,,
primary_diagnosis_ccs,2009,outpatient,242,Poisoning by other medications and drugs,221,221,40380.0,,
primary_diagnosis_ccs,2009,outpatient,4,Mycoses,576,567,39200.0,,
primary_diagnosis_ccs,2009,outpatient,137,Diseases of mouth; excluding dental,153,151,36700.0,,
primary_diagnosis_ccs,2009,outpatient,172,Ovarian cyst,92,92,31690.0,,
primary_diagnosis_ccs,2009,outpatient,61,Sickle cell anemia,88,84,31120.0,,
primary_diagnosis_ccs,2009,outpatient,165,Inflammatory conditions of male genital organs,175,175,31020.0,,
primary_diagnosis_ccs,2009,outpatient,213,Cardiac and circulatory congenital anomalies,82,82,30760.0,,
primary_diagnosis_ccs,2009,outpatient,37,Hodgkin`s disease,54,51,28930.0,,
primary_diagnosis_ccs,2009,outpatient,142,Appendicitis and other appendiceal conditions,22,22,28640.0,,
primary_diagnosis_ccs,2009,outpatient,215,Genitourinary congenital anomalies,110,110,27570.0,,
primary_diagnosis_ccs,2009,outpatient,168,Inflammatory diseases of female pelvic organs,203,202,25430.0,,
primary_diagnosis_ccs,2009,outpatient,240,Burns,125,125,25350.0,,
primary_diagnosis_ccs,2009,outpatient,8,Other infections; including parasitic,205,203,25150.0,,
primary_diagnosis_ccs,2009,outpatient,654,Developmental disorders,152,149,23760.0,,
primary_diagnosis_ccs,2009,outpatient,255,Administrative/social admission,277,276,23170.0,,
primary_diagnosis_ccs,2009,outpatient,129,Aspiration pneumonitis; food/vomitus,47,47,21840.0,,
primary_diagnosis_ccs,2009,outpatient,28,Cancer of other female genital organs,56,54,21840.0,,
primary_diagnosis_ccs,2009,outpatient,46,Benign neoplasm of uterus,56,56,21800.0,,
primary_diagnosis_ccs,2009,outpatient,670,Miscellaneous mental health disorders,142,139,21000.0,,
primary_diagnosis_ccs,2009,outpatient,156,Nephritis; nephrosis; renal sclerosis,77,75,20770.0,,
primary_diagnosis_ccs,2009,outpatient,64,Other hematologic conditions,140,139,20720.0,,
primary_diagnosis_ccs,2009,outpatient,234,Crushing injury or internal injury,57,55,20650.0,,
primary_diagnosis_ccs,2009,outpatient,248,Gangrene,48,47,19150.0,,
primary_diagnosis_ccs,2009,outpatient,148,Peritonitis and intestinal abscess,32,32,19090.0,,
primary_diagnosis_ccs,2009,outpatient,3,Bacterial infection; unspecified site,133,130,18500.0,,
primary_diagnosis_ccs,2009,outpatient,34,Cancer of other urinary organs,31,30,17730.0,,
primary_diagnosis_ccs,2009,outpatient,650,Adjustment disorders,112,111,16550.0,,
primary_diagnosis_ccs,2009,outpatient,20,Cancer; other respiratory and intrathoracic,21,21,14870.0,,
primary_diagnosis_ccs,2009,outpatient,181,Other complications of pregnancy,78,73,14700.0,,
primary_diagnosis_ccs,2009,outpatient,123,Influenza,92,92,13260.0,,
primary_diagnosis_ccs,2009,outpatient,214,Digestive congenital anomalies,37,36,13100.0,,
primary_diagnosis_ccs,2009,outpatient,663,Screening and history of mental health and substance abuse codes,115,113,11360.0,,
primary_diagnosis_ccs,2009,outpatient,243,Poisoning by nonmedicinal substances,77,77,11310.0,,
primary_diagnosis_ccs,2009,outpatient,652,"Attention-deficit, conduct, and disruptive behavior disorders",58,57,11230.0,,
primary_diagnosis_ccs,2009,outpatient,169,Endometriosis,6,6,11110.0,,
primary_diagnosis_ccs,2009,outpatient,241,Poisoning by psychotropic agents,22,22,10210.0,,
primary_diagnosis_ccs,2009,outpatient,60,Acute posthemorrhagic anemia,37,37,9540.0,,
primary_diagnosis_ccs,2009,outpatient,227,Spinal cord injury,25,25,7900.0,,
primary_diagnosis_ccs,2009,outpatient,662,Suicide and intentional self-inflicted injury,22,22,7070.0,,
primary_diagnosis_ccs,2009,outpatient,656,"Impulse control disorders, NEC",38,36,6200.0,,
primary_diagnosis_ccs,2009,outpatient,655,"Disorders usually diagnosed in infancy, childhood, or adolescence",20,20,5800.0,,
primary_diagnosis_ccs,2009,outpatient,216,Nervous system congenital anomalies,29,26,5560.0,,
primary_diagnosis_ccs,2009,outpatient,176,Contraceptive and procreative management,46,44,5430.0,,
primary_diagnosis_ccs,2009,outpatient,31,Cancer of other male genital organs,17,17,5340.0,,
primary_diagnosis_ccs,2009,outpatient,76,Meningitis (except that caused by tuberculosis or sexually transmitted disease),5,5,5110.0,,
primary_diagnosis_ccs,2009,outpatient,78,Other CNS infection and poliomyelitis,22,22,4080.0,,
primary_diagnosis_ccs,2009,outpatient,658,Personality disorders,23,22,4060.0,,
primary_diagnosis_ccs,2009,outpatient,182,Hemorrhage during pregnancy; abruptio placenta; placenta previa,11,11,3980.0,,
primary_diagnosis_ccs,2009,outpatient,124,Acute and chronic tonsillitis,20,20,3800.0,,
primary_diagnosis_ccs,2009,outpatient,77,Encephalitis (except that caused by tuberculosis or sexually transmitted disease),11,11,3720.0,,
primary_diagnosis_ccs,2009,outpatient,9,Sexually transmitted infections (not HIV or hepatitis),29,29,3710.0,,
primary_diagnosis_ccs,2009,outpatient,1,Tuberculosis,11,11,3430.0,,
primary_diagnosis_ccs,2009,outpatient,249,Shock,2,2,3400.0,,
primary_diagnosis_ccs,2009,outpatient,30,Cancer of testis,10,10,3310.0,,
primary_diagnosis_ccs,2009,outpatient,195,Other complications of birth; puerperium affecting management of mother,25,24,2950.0,,
primary_diagnosis_ccs,2009,outpatient,196,Other pregnancy and delivery including normal,37,36,2700.0,,
primary_diagnosis_ccs,2009,outpatient,132,Lung disease due to external agents,23,23,2000.0,,
primary_diagnosis_ccs,2009,outpatient,unmapped,Missing primary diagnosis,7,7,1950.0,,
primary_diagnosis_ccs,2009,outpatient,56,Cystic fibrosis,12,12,1910.0,,
primary_diagnosis_ccs,2009,outpatient,177,Spontaneous abortion,5,5,1770.0,,
primary_diagnosis_ccs,2009,outpatient,184,Early or threatened labor,12,12,1720.0,,
primary_diagnosis_ccs,2009,outpatient,unmapped,Invalid code format,6,6,830.0,,
primary_diagnosis_ccs,2009,outpatient,186,Diabetes or abnormal glucose tolerance complicating pregnancy; childbirth; or the puerperium,7,7,660.0,,
primary_diagnosis_ccs,2009,outpatient,183,Hypertension complicating pregnancy; childbirth and the puerperium,6,6,400.0,,
primary_diagnosis_ccs,2009,outpatient,178,Induced abortion,1,1,300.0,,
primary_diagnosis_ccs,2009,outpatient,179,Postabortion complications,1,1,200.0,,
primary_diagnosis_ccs,2009,outpatient,189,Previous C-section,1,1,50.0,,
chronic_condition_flag,2010,all,sp_depressn,DEPRESSN,0,20042,,112754,0.17774979158167337
chronic_condition_flag,2010,all,sp_ischmcht,ISCHMCHT,0,42165,,112754,0.37395569115064653
chronic_condition_flag,2010,all,sp_diabetes,DIABETES,0,32978,,112754,0.29247742873867
chronic_condition_flag,2010,all,sp_osteoprs,OSTEOPRS,0,14691,,112754,0.1302924951664686
chronic_condition_flag,2010,all,sp_ra_oa,RA_OA,0,10912,,112754,0.0967770544725686
chronic_condition_flag,2010,all,sp_alzhdmta,ALZHDMTA,0,18689,,112754,0.16575021728719158
chronic_condition_flag,2010,all,sp_cncr,CNCR,0,5733,,112754,0.050845202830941696
chronic_condition_flag,2010,all,sp_strketia,STRKETIA,0,2951,,112754,0.026172020504815794
chronic_condition_flag,2010,all,sp_chf,CHF,0,29159,,112754,0.2586072334462636
chronic_condition_flag,2010,all,sp_chrnkidn,CHRNKIDN,0,15619,,112754,0.138522801851819
chronic_condition_flag,2010,all,sp_copd,COPD,0,10105,,112754,0.0896198804477003
primary_diagnosis_ccs,2010,carrier,205,Spondylosis; intervertebral disc disorders; other back problems,44054,28431,4561430.0,,
primary_diagnosis_ccs,2010,carrier,86,Cataract,21471,17415,3609320.0,,
primary_diagnosis_ccs,2010,carrier,98,Essential hypertension,53926,36451,3089550.0,,
primary_diagnosis_ccs,2010,carrier,101,Coronary atherosclerosis and other heart disease,25255,18944,3030920.0,,
primary_diagnosis_ccs,2010,carrier,133,Other lower respiratory disease,33137,24358,2425600.0,,
primary_diagnosis_ccs,2010,carrier,259,Residual codes; unclassified,22290,18184,2360630.0,,
primary_diagnosis_ccs,2010,carrier,106,Cardiac dysrhythmias,37694,22672,2289280.0,,
primary_diagnosis_ccs,2010,carrier,87,Retinal detachments; defects; vascular occlusion; and retinopathy,11411,9887,2188530.0,,
primary_diagnosis_ccs,2010,carrier,211,Other connective tissue disease,26786,20821,2085110.0,,
primary_diagnosis_ccs,2010,carrier,102,Nonspecific chest pain,20554,16525,2084620.0,,
primary_diagnosis_ccs,2010,carrier,203,Osteoarthritis,19571,15556,2013480.0,,
primary_diagnosis_ccs,2010,carrier,204,Other non-traumatic joint disorders,25604,20070,1945850.0,,
primary_diagnosis_ccs,2010,carrier,158,Chronic kidney disease,15652,8258,1835380.0,,
primary_diagnosis_ccs,2010,carrier,23,Other non-epithelial cancer of skin,8532,7484,1760410.0,,
primary_diagnosis_ccs,2010,carrier,95,Other nervous system disorders,15244,12939,1691540.0,,
primary_diagnosis_ccs,2010,carrier,49,Diabetes mellitus without complication,30455,21964,1647690.0,,
primary_diagnosis_ccs,2010,carrier,59,Deficiency and other anemia,19828,15258,1577660.0,,
primary_diagnosis_ccs,2010,carrier,29,Cancer of prostate,8093,5857,1531010.0,,
primary_diagnosis_ccs,2010,carrier,200,Other skin disorders,18502,15525,1478450.0,,
primary_diagnosis_ccs,2010,carrier,47,Other and unspecified benign neoplasm,9835,8828,1363520.0,,
primary_diagnosis_ccs,2010,carrier,251,Abdominal pain,14172,12165,1286790.0,,
primary_diagnosis_ccs,2010,carrier,108,Congestive heart failure; nonhypertensive,14134,11148,1224320.0,,
primary_diagnosis_ccs,2010,carrier,53,Disorders of lipid metabolism,24844,20112,1223190.0,,
primary_diagnosis_ccs,2010,carrier,24,Cancer of breast,8072,5967,1222910.0,,
primary_diagnosis_ccs,2010,carrier,127,Chronic obstructive pulmonary disease and bronchiectasis,14958,11436,1115390.0,,
primary_diagnosis_ccs,2010,carrier,88,Glaucoma,11695,8922,1095880.0,,
primary_diagnosis_ccs,2010,carrier,44,Neoplasms of unspecified nature or uncertain behavior,7842,6905,1043340.0,,
primary_diagnosis_ccs,2010,carrier,50,Diabetes mellitus with complications,14985,12159,1015220.0,,
primary_diagnosis_ccs,2010,carrier,212,Other bone disease and musculoskeletal deformities,26633,19537,1006380.0,,
primary_diagnosis_ccs,2010,carrier,163,Genitourinary symptoms and ill-defined conditions,12361,10924,988200.0,,
primary_diagnosis_ccs,2010,carrier,155,Other gastrointestinal disorders,11403,10163,987600.0,,
primary_diagnosis_ccs,2010,carrier,131,Respiratory failure; insufficiency; arrest (adult),6057,5120,970450.0,,
primary_diagnosis_ccs,2010,carrier,19,Cancer of bronchus; lung,5844,4365,959880.0,,
primary_diagnosis_ccs,2010,carrier,258,Other screening for suspected conditions (not mental disorders or infectious disease),16745,14246,925380.0,,
primary_diagnosis_ccs,2010,carrier,657,Mood disorders,15165,11012,916520.0,,
primary_diagnosis_ccs,2010,carrier,122,Pneumonia (except that caused by tuberculosis or sexually transmitted disease),8699,7514,837460.0,,
primary_diagnosis_ccs,2010,carrier,96,Heart valve disorders,7526,6857,833690.0,,
primary_diagnosis_ccs,2010,carrier,91,Other eye disorders,7945,7343,825110.0,,
primary_diagnosis_ccs,2010,carrier,109,Acute cerebrovascular disease,7293,6268,816310.0,,
primary_diagnosis_ccs,2010,carrier,114,Peripheral and visceral atherosclerosis,7645,7033,786830.0,,
primary_diagnosis_ccs,2010,carrier,117,Other circulatory disease,7600,7030,780320.0,,
primary_diagnosis_ccs,2010,carrier,159,Urinary tract infections,14126,12100,767610.0,,
primary_diagnosis_ccs,2010,carrier,244,Other injuries and conditions due to external causes,7216,6610,745490.0,,
primary_diagnosis_ccs,2010,carrier,257,Other aftercare,23608,17970,700480.0,,
primary_diagnosis_ccs,2010,carrier,237,Complication of device; implant or graft,3433,3055,643960.0,,
primary_diagnosis_ccs,2010,carrier,653,"Delirium, dementia, and amnestic and other cognitive disorders",8308,6591,642210.0,,
primary_diagnosis_ccs,2010,carrier,153,Gastrointestinal hemorrhage,5017,4596,641670.0,,
primary_diagnosis_ccs,2010,carrier,252,Malaise and fatigue,8271,7629,627070.0,,
primary_diagnosis_ccs,2010,carrier,10,Immunizations and screening for infectious disease,21692,18340,624810.0,,
primary_diagnosis_ccs,2010,carrier,48,Thyroid disorders,10875,9705,617770.0,,
primary_diagnosis_ccs,2010,carrier,197,Skin and subcutaneous tissue infections,7394,6690,612510.0,,
primary_diagnosis_ccs,2010,carrier,245,Syncope,5498,5054,607010.0,,
primary_diagnosis_ccs,2010,carrier,157,Acute and unspecified renal failure,4709,4161,586600.0,,
primary_diagnosis_ccs,2010,carrier,134,Other upper respiratory disease,9067,7759,573330.0,,
primary_diagnosis_ccs,2010,carrier,202,Rheumatoid arthritis and related disease,4336,3798,546880.0,,
primary_diagnosis_ccs,2010,carrier,14,Cancer of colon,3270,2601,500310.0,,
primary_diagnosis_ccs,2010,carrier,38,Non-Hodgkin`s lymphoma,2905,2447,495570.0,,
primary_diagnosis_ccs,2010,carrier,199,Chronic ulcer of skin,6345,5573,485080.0,,
primary_diagnosis_ccs,2010,carrier,126,Other upper respiratory infections,7569,7060,473810.0,,
primary_diagnosis_ccs,2010,carrier,4,Mycoses,11670,10317,471380.0,,
primary_diagnosis_ccs,2010,carrier,138,Esophageal disorders,5520,5172,467650.0,,
primary_diagnosis_ccs,2010,carrier,226,Fracture of neck of femur (hip),3516,3125,466010.0,,
primary_diagnosis_ccs,2010,carrier,93,Conditions associated with dizziness or vertigo,5292,4946,462570.0,,
primary_diagnosis_ccs,2010,carrier,659,Schizophrenia and other psychotic disorders,6336,4738,438920.0,,
primary_diagnosis_ccs,2010,carrier,42,Secondary malignancies,1832,1634,432720.0,,
primary_diagnosis_ccs,2010,carrier,99,Hypertension with complications and secondary hypertension,5676,5291,418710.0,,
primary_diagnosis_ccs,2010,carrier,110,Occlusion or stenosis of precerebral arteries,3778,3591,418380.0,,
primary_diagnosis_ccs,2010,carrier,232,Sprains and strains,4772,4391,417890.0,,
primary_diagnosis_ccs,2010,carrier,55,Fluid and electrolyte disorders,5141,4739,414410.0,,
primary_diagnosis_ccs,2010,carrier,149,Biliary tract disease,2914,2727,408150.0,,
primary_diagnosis_ccs,2010,carrier,164,Hyperplasia of prostate,4756,4450,406530.0,,
primary_diagnosis_ccs,2010,carrier,32,Cancer of bladder,2469,2175,386880.0,,
primary_diagnosis_ccs,2010,carrier,94,Other ear and sense organ disorders,5783,5457,373420.0,,
primary_diagnosis_ccs,2010,carrier,256,Medical examination/evaluation,9480,8697,366100.0,,
primary_diagnosis_ccs,2010,carrier,83,Epilepsy; convulsions,3460,3119,354580.0,,
primary_diagnosis_ccs,2010,carrier,143,Abdominal hernia,2442,2338,351030.0,,
primary_diagnosis_ccs,2010,carrier,253,Allergic reactions,4704,4474,350280.0,,
primary_diagnosis_ccs,2010,carrier,58,Other nutritional; endocrine; and metabolic disorders,5092,4733,344230.0,,
primary_diagnosis_ccs,2010,carrier,229,Fracture of upper limb,3835,3482,340190.0,,
primary_diagnosis_ccs,2010,carrier,250,Nausea and vomiting,2762,2639,334470.0,,
primary_diagnosis_ccs,2010,carrier,225,Joint disorders and dislocations; trauma-related,2443,2276,324920.0,,
primary_diagnosis_ccs,2010,carrier,140,Gastritis and duodenitis,2394,2293,323890.0,,
primary_diagnosis_ccs,2010,carrier,206,Osteoporosis,4212,3932,322750.0,,
primary_diagnosis_ccs,2010,carrier,146,Diverticulosis and diverticulitis,2680,2561,321600.0,,
primary_diagnosis_ccs,2010,carrier,84,Headache; including migraine,3935,3707,320950.0,,
primary_diagnosis_ccs,2010,carrier,167,Nonmalignant breast conditions,3854,3641,319440.0,,
primary_diagnosis_ccs,2010,carrier,161,Other diseases of kidney and ureters,4017,3603,318690.0,,
primary_diagnosis_ccs,2010,carrier,130,Pleurisy; pneumothorax; pulmonary collapse,6547,5851,315470.0,,
primary_diagnosis_ccs,2010,carrier,100,Acute myocardial infarction,2131,1975,313790.0,,
primary_diagnosis_ccs,2010,carrier,151,Other liver diseases,3560,3328,304540.0,,
primary_diagnosis_ccs,2010,carrier,231,Other fractures,2624,2474,292170.0,,
primary_diagnosis_ccs,2010,carrier,115,Aortic; peripheral; and visceral artery aneurysms,2110,1997,290530.0,,
primary_diagnosis_ccs,2010,carrier,128,Asthma,3579,3410,284100.0,,
primary_diagnosis_ccs,2010,carrier,2,Septicemia (except in labor),2161,2014,278400.0,,
primary_diagnosis_ccs,2010,carrier,160,Calculus of urinary tract,2673,2492,274860.0,,
primary_diagnosis_ccs,2010,carrier,230,Fracture of lower limb,2961,2752,271290.0,,
primary_diagnosis_ccs,2010,carrier,85,Coma; stupor; and brain damage,1583,1534,262490.0,,
primary_diagnosis_ccs,2010,carrier,105,Conduction disorders,4472,4152,260550.0,,
primary_diagnosis_ccs,2010,carrier,45,Maintenance chemotherapy; radiotherapy,840,786,256090.0,,
primary_diagnosis_ccs,2010,carrier,239,Superficial injury; contusion,3629,3476,252060.0,,
primary_diagnosis_ccs,2010,carrier,198,Other inflammatory condition of skin,3250,3023,249020.0,,
primary_diagnosis_ccs,2010,carrier,118,Phlebitis; thrombophlebitis and thromboembolism,3940,3626,247150.0,,
primary_diagnosis_ccs,2010,carrier,90,Inflammation; infection of eye (except that caused by tuberculosis or sexually transmitteddisease),3831,3640,244710.0,,
primary_diagnosis_ccs,2010,carrier,238,Complications of surgical procedures or medical care,2169,2068,241630.0,,
primary_diagnosis_ccs,2010,carrier,11,Cancer of head and neck,1296,1122,241410.0,,
primary_diagnosis_ccs,2010,carrier,125,Acute bronchitis,4010,3864,240880.0,,
primary_diagnosis_ccs,2010,carrier,112,Transient cerebral ischemia,2231,2081,238320.0,,
primary_diagnosis_ccs,2010,carrier,40,Multiple myeloma,1452,1222,237210.0,,
